,Date,Part Name,laddle,% C,% Si,% Mn,% P,% S,% Cu,% Cr,% Ni,% Mo,% Sn,% Mg,% Ti,% Al,% B,% V,% Sb,% Nb,% Ce,%Fe,%CE,% Active clay,% Dead clay,% Total clay,% Ignition loss,% Volatile matters,AFS No.,% CARBON,Volume,Rejet CA,%Rejet CA
400,3A19,C/C RT140,4,3.39,2.41,0.439,0.015,0.0169,0.0948,0.0618,0.0292,0.0207,0.0843,0.003,0.0121,0.0028,0.0017,0.0066,0.0033,0.0058,0.0117,93.346,4.11,6.73,3.1500000953674316,9.88,3.6,1.97,58.492,2.29,116.0,1.0,0.8620689655
401,3A19,C/C RT140,5,3.38,2.44,0.44,0.0145,0.0163,0.0942,0.0619,0.029,0.0205,0.0844,0.003,0.0121,0.0028,0.0017,0.0067,0.0034,0.0056,0.013,93.336,4.11,6.73,3.1500000953674316,9.88,3.6,1.97,58.492,2.29,116.0,1.0,0.8620689655
402,3A19,C/C RT140,6,3.34,2.39,0.438,0.0149,0.0172,0.0943,0.0618,0.0293,0.0205,0.0832,0.003,0.012,0.0025,0.0017,0.0066,0.0036,0.0056,0.011,93.427,4.06,6.73,3.1500000953674316,9.88,3.6,1.97,58.492,2.29,116.0,1.0,0.8620689655
403,3A20,C/C RT140,1,3.48,2.45,0.434,0.0204,0.0138,0.073,0.0571,0.0298,0.022,0.086,0.003,0.0118,0.0032,0.0013,0.0059,0.0035,0.005,0.0112,93.185,4.21,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
404,3A20,C/C RT140,2,3.47,2.49,0.439,0.0207,0.0137,0.0823,0.0567,0.0286,0.0209,0.0822,0.004,0.0126,0.0037,0.0015,0.0066,0.0043,0.0084,0.0184,93.149,4.22,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
405,3A20,C/C RT140,3,3.46,2.48,0.437,0.0216,0.014,0.0809,0.0564,0.0287,0.0209,0.084,0.004,0.0125,0.0036,0.0014,0.0064,0.0042,0.0075,0.0156,93.18,4.21,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
406,3A20,C/C RT140,4,3.39,2.45,0.434,0.0209,0.0146,0.0819,0.056,0.0289,0.0204,0.0823,0.004,0.0122,0.003,0.0014,0.0061,0.0044,0.0068,0.0177,93.3,4.13,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
407,3A20,C/C RT140,5,3.41,2.47,0.434,0.0205,0.0141,0.081,0.0559,0.0287,0.0205,0.0831,0.003,0.0123,0.0031,0.0014,0.0062,0.004,0.0064,0.0155,93.273,4.16,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
408,3A20,C/C RT140,6,3.42,2.47,0.431,0.0209,0.0151,0.0832,0.0557,0.0288,0.0204,0.0841,0.003,0.0128,0.0028,0.0014,0.0061,0.0042,0.0061,0.0152,93.277,4.16,6.35,2.830000400543213,9.18,3.31,1.72,58.492,2.29,118.0,2.0,1.694915254
409,3A23,C/C RT140,1,3.41,2.37,0.44,0.0158,0.017,0.0895,0.0532,0.0274,0.0206,0.0868,0.002,0.0198,0.0037,0.0015,0.0064,0.0035,0.0045,0.0,93.332,4.12,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
410,3A23,C/C RT140,2,3.37,2.37,0.433,0.0158,0.0153,0.0899,0.0524,0.0269,0.0197,0.0828,0.002,0.0204,0.0029,0.0015,0.0061,0.0033,0.005,0.0006,93.413,4.08,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
411,3A23,C/C RT140,3,3.38,2.38,0.43,0.0159,0.0174,0.0878,0.0519,0.0269,0.0197,0.0853,0.002,0.0189,0.0026,0.0015,0.006,0.0029,0.0033,0.0,93.405,4.09,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
412,3A23,C/C RT140,4,3.39,2.45,0.44,0.0147,0.0164,0.0881,0.053,0.0267,0.0203,0.0863,0.002,0.0194,0.0027,0.0016,0.0065,0.0034,0.0046,0.0042,93.297,4.12,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
413,3A23,C/C RT140,5,3.4,2.4,0.435,0.0162,0.0174,0.0915,0.0525,0.0267,0.0197,0.0852,0.002,0.0189,0.0027,0.0015,0.0062,0.0029,0.0053,0.0,93.348,4.12,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
414,3A23,C/C RT140,6,3.34,2.4,0.436,0.016,0.0178,0.0917,0.0527,0.027,0.0202,0.0864,0.002,0.0192,0.0025,0.0016,0.0063,0.0034,0.005,0.0,93.428,4.06,6.6,3.5099997520446777,10.11,3.1,1.92,57.342,2.92,106.0,2.0,1.886792453
415,3A24,C/C RT140,1,3.38,2.42,0.467,0.0136,0.0152,0.1105,0.0544,0.0296,0.0224,0.0877,0.002,0.0097,0.0022,0.0014,0.0041,0.0033,0.0041,0.0,93.354,4.1,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
416,3A24,C/C RT140,2,3.36,2.41,0.453,0.0135,0.0147,0.1095,0.0517,0.0286,0.0201,0.0864,0.001,0.0098,0.0019,0.0014,0.0041,0.003,0.0032,0.0,93.411,4.08,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
417,3A24,C/C RT140,3,3.35,2.43,0.46,0.0137,0.0153,0.1104,0.0526,0.0289,0.0208,0.0871,0.002,0.0101,0.0021,0.0015,0.0044,0.0032,0.0034,0.0,93.393,4.07,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
418,3A24,C/C RT140,4,3.34,2.42,0.456,0.0136,0.0151,0.1098,0.0522,0.0287,0.0204,0.0855,0.002,0.01,0.0022,0.0014,0.0042,0.0028,0.0039,0.0,93.414,4.07,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
419,3A24,C/C RT140,5,3.33,2.43,0.454,0.0139,0.015,0.109,0.052,0.0284,0.0201,0.0855,0.001,0.0099,0.0019,0.0014,0.0042,0.0028,0.003,0.0,93.43,4.05,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
420,3A24,C/C RT140,6,3.26,2.43,0.453,0.0138,0.015,0.1112,0.0521,0.0285,0.0205,0.0864,0.002,0.01,0.0021,0.0014,0.0043,0.0033,0.0037,0.0,93.489,3.99,6.79,3.0299997329711914,9.82,3.69,2.01,57.342,2.92,118.0,1.0,0.8474576271
421,3A25,C/C RT140,1,3.43,2.4,0.457,0.0187,0.0173,0.1012,0.0607,0.0303,0.0217,0.085,0.002,0.0137,0.0026,0.0016,0.0047,0.0028,0.0058,0.0,93.257,4.15,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
422,3A25,C/C RT140,2,3.46,2.45,0.454,0.0183,0.0175,0.1021,0.0577,0.0286,0.0197,0.0838,0.002,0.0139,0.0025,0.0016,0.005,0.0026,0.0056,0.0,93.196,4.2,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
423,3A25,C/C RT140,3,3.46,2.48,0.458,0.0187,0.0173,0.1011,0.0581,0.0289,0.02,0.0858,0.002,0.014,0.0025,0.0016,0.0051,0.0029,0.0061,0.0,93.17,4.21,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
424,3A25,C/C RT140,4,3.46,2.47,0.456,0.0186,0.0177,0.1008,0.0578,0.0288,0.0199,0.0863,0.002,0.0139,0.0024,0.0016,0.0051,0.0032,0.006,0.0,93.196,4.2,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
425,3A25,C/C RT140,5,3.4,2.44,0.447,0.0181,0.017,0.1008,0.0566,0.0286,0.0191,0.0814,0.001,0.0132,0.0021,0.0015,0.0046,0.0025,0.0044,0.0,93.319,4.13,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
426,3A25,C/C RT140,6,3.4,2.45,0.45,0.0181,0.0162,0.0998,0.0571,0.0287,0.0194,0.0829,0.001,0.0134,0.0018,0.0015,0.0048,0.0024,0.0043,0.0,93.309,4.13,6.98,3.059999942779541,10.04,4.1,2.25,57.342,2.67,104.0,3.0,2.884615385
427,3A26,C/C RT140,1,3.49,2.42,0.479,0.0132,0.0172,0.063,0.0662,0.0273,0.0189,0.0857,0.002,0.0085,0.0018,0.0013,0.0034,0.0021,0.0039,0.0,93.248,4.21,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
428,3A26,C/C RT140,2,3.39,2.44,0.463,0.0144,0.0168,0.0729,0.0626,0.0272,0.0179,0.0813,0.002,0.0091,0.002,0.0012,0.0034,0.0011,0.0041,0.0,93.354,4.12,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
429,3A26,C/C RT140,3,3.33,2.4,0.459,0.0117,0.0169,0.0723,0.0626,0.0269,0.0168,0.0759,0.001,0.009,0.0016,0.0012,0.0033,0.0004,0.0029,0.0,93.477,4.05,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
430,3A26,C/C RT140,4,3.36,2.43,0.465,0.0136,0.0172,0.0738,0.0632,0.0274,0.0182,0.0796,0.001,0.009,0.0019,0.0012,0.0035,0.0016,0.0034,0.0,93.395,4.09,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
431,3A26,C/C RT140,5,3.36,2.43,0.464,0.0139,0.0155,0.0733,0.063,0.0275,0.0182,0.0821,0.001,0.009,0.0018,0.0013,0.0033,0.0018,0.0035,0.0,93.401,4.09,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
432,3A26,C/C RT140,6,3.31,2.46,0.462,0.0136,0.0151,0.0727,0.0628,0.0274,0.0181,0.0818,0.001,0.009,0.0017,0.0013,0.0034,0.0017,0.0026,0.0,93.431,4.05,6.98,3.2400002479553223,10.22,3.83,1.8,57.342,2.67,112.0,2.0,1.785714286
433,3A30,C/C RT140,1,3.33,2.43,0.479,0.0285,0.0115,0.0509,0.0375,0.0214,0.0068,0.0933,0.002,0.0166,0.0023,0.0016,0.0039,0.0084,0.0058,0.0172,93.414,4.06,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
434,3A30,C/C RT140,2,3.35,2.44,0.484,0.0294,0.0121,0.0512,0.0378,0.0214,0.0072,0.0959,0.002,0.017,0.0027,0.0016,0.0041,0.0085,0.0066,0.0158,93.367,4.09,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
435,3A30,C/C RT140,3,3.36,2.5,0.486,0.0269,0.0114,0.0514,0.038,0.0211,0.0071,0.0955,0.003,0.0172,0.0032,0.0017,0.0044,0.0087,0.0072,0.0179,93.291,4.12,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
436,3A30,C/C RT140,4,3.44,2.5,0.452,0.0289,0.0152,0.0974,0.0407,0.0208,0.007,0.0956,0.002,0.0172,0.0029,0.002,0.0042,0.0094,0.0073,0.0153,93.18,4.19,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
437,3A30,C/C RT140,5,3.44,2.5,0.445,0.029,0.0153,0.0968,0.0404,0.0208,0.0068,0.0971,0.002,0.0169,0.0025,0.002,0.0041,0.0088,0.0068,0.0151,93.201,4.19,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
438,3A30,C/C RT140,6,3.44,2.5,0.446,0.028,0.0145,0.0958,0.0403,0.0205,0.007,0.0974,0.002,0.0169,0.003,0.0019,0.0041,0.0085,0.0072,0.0124,93.204,4.19,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,180.0,8.0,4.444444444
439,3A31,C/C RT140,1,3.43,2.46,0.437,0.0249,0.0171,0.0932,0.0682,0.0287,0.0194,0.0973,0.002,0.011,0.0033,0.0016,0.0041,0.008,0.0035,0.012,93.222,4.17,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,0.0,0.0
440,3A31,C/C RT140,2,3.41,2.45,0.439,0.0232,0.015,0.0924,0.0683,0.0287,0.0185,0.0907,0.003,0.011,0.0037,0.0016,0.0041,0.0083,0.0051,0.012,93.262,4.15,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,0.0,0.0
441,3A31,C/C RT140,3,3.41,2.46,0.438,0.0236,0.0156,0.0962,0.0685,0.0287,0.0192,0.0932,0.002,0.011,0.0038,0.0016,0.0041,0.0085,0.0045,0.0124,93.237,4.16,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,0.0,0.0
442,3B01,C/C RT140,1,3.44,2.47,0.459,0.0359,0.0145,0.0598,0.0388,0.0183,0.0064,0.084,0.002,0.0139,0.003,0.0015,0.0043,0.0083,0.0077,0.0203,93.214,4.19,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
443,3B01,C/C RT140,2,3.4,2.45,0.451,0.0337,0.015,0.0673,0.0413,0.0199,0.0072,0.0813,0.002,0.0138,0.0025,0.0015,0.0042,0.0078,0.0076,0.0184,93.3,4.14,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
444,3B01,C/C RT140,3,3.39,2.44,0.451,0.0326,0.0146,0.0674,0.041,0.0199,0.0069,0.0812,0.002,0.0138,0.0023,0.0015,0.0041,0.0077,0.0067,0.018,93.342,4.12,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
445,3B01,C/C RT140,4,3.37,2.46,0.45,0.0314,0.0139,0.0704,0.0411,0.0199,0.007,0.0801,0.002,0.0138,0.0028,0.0015,0.0041,0.008,0.0072,0.0157,93.337,4.12,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
446,3B01,C/C RT140,5,3.4,2.48,0.449,0.0345,0.0153,0.073,0.0411,0.0199,0.0069,0.0841,0.002,0.0138,0.0025,0.0015,0.0041,0.0079,0.0068,0.0133,93.283,4.16,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
447,3B01,C/C RT140,6,3.41,2.47,0.447,0.0344,0.0152,0.0739,0.0409,0.0198,0.0069,0.0851,0.002,0.0138,0.0022,0.0015,0.004,0.0079,0.0068,0.0097,93.295,4.16,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,118.0,3.0,2.542372881
448,3B02,C/C RT140,1,3.48,2.45,0.431,0.023,0.016,0.118,0.067,0.0374,0.0204,0.0902,0.002,0.0101,0.005,0.0015,0.0036,0.0077,0.0037,0.0,93.207,4.22,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
449,3B02,C/C RT140,2,3.48,2.43,0.444,0.0197,0.0141,0.1166,0.0636,0.0355,0.0184,0.0853,0.002,0.0103,0.0063,0.0015,0.0037,0.0081,0.0038,0.0,93.228,4.21,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
450,3B02,C/C RT140,3,3.41,2.47,0.451,0.021,0.0153,0.1198,0.0645,0.0361,0.0189,0.0863,0.002,0.0105,0.0047,0.0015,0.0039,0.0083,0.0046,0.002,93.246,4.15,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
451,3B02,C/C RT140,4,3.37,2.48,0.449,0.0205,0.0136,0.1188,0.064,0.0358,0.0188,0.0861,0.002,0.0103,0.0035,0.0015,0.0037,0.0078,0.0035,0.0,93.29,4.12,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
452,3B02,C/C RT140,5,3.41,2.5,0.448,0.0217,0.0158,0.1187,0.0642,0.036,0.0189,0.088,0.002,0.0102,0.0025,0.0016,0.0038,0.0083,0.0039,0.0,93.219,4.17,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
453,3B02,C/C RT140,6,3.33,2.47,0.451,0.0212,0.0151,0.1194,0.0645,0.0362,0.019,0.0874,0.002,0.0103,0.005,0.0015,0.0038,0.0083,0.0033,0.0,93.332,4.07,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,2.0,1.666666667
454,3B03,C/C RT140,1,3.48,2.48,0.451,0.0295,0.0184,0.078,0.0589,0.0327,0.0199,0.0934,0.002,0.0155,0.0025,0.0016,0.0041,0.0085,0.0068,0.0127,93.121,4.23,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
455,3B03,C/C RT140,2,3.43,2.49,0.456,0.0282,0.0172,0.0848,0.0602,0.0325,0.0201,0.0915,0.003,0.0154,0.003,0.0016,0.0044,0.0085,0.0073,0.0147,93.159,4.19,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
456,3B03,C/C RT140,3,3.44,2.46,0.453,0.0282,0.0183,0.085,0.0596,0.033,0.0194,0.0904,0.002,0.0146,0.0026,0.0016,0.004,0.0085,0.0057,0.01,93.222,4.18,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
457,3B03,C/C RT140,4,3.33,2.47,0.448,0.0284,0.0137,0.0857,0.0591,0.0328,0.0191,0.0898,0.002,0.0143,0.0026,0.0015,0.004,0.0075,0.0061,0.0076,93.337,4.08,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
458,3B03,C/C RT140,5,3.42,2.49,0.454,0.0278,0.017,0.0863,0.0597,0.0327,0.0194,0.0899,0.002,0.0146,0.0026,0.0016,0.004,0.0087,0.0063,0.0092,93.216,4.17,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
459,3B03,C/C RT140,6,3.36,2.47,0.45,0.0275,0.015,0.0858,0.0593,0.0327,0.0189,0.0884,0.001,0.0143,0.0035,0.0015,0.0039,0.0078,0.0052,0.0049,93.323,4.11,7.17,3.6499996185302734,10.82,3.81,2.23,58.908,2.59,120.0,4.0,3.333333333
460,3B04,C/C RT140,1,3.44,2.45,0.445,0.0298,0.0141,0.0946,0.0511,0.0216,0.0099,0.0921,0.002,0.0135,0.0034,0.0017,0.004,0.0074,0.0068,0.0058,93.259,4.18,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
461,3B04,C/C RT140,2,3.38,2.43,0.439,0.0272,0.0134,0.1154,0.0518,0.0222,0.0135,0.0895,0.002,0.0131,0.0031,0.0016,0.0039,0.0069,0.0067,0.0051,93.33,4.12,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
462,3B04,C/C RT140,3,3.35,2.41,0.434,0.0286,0.0144,0.0945,0.0512,0.0224,0.0128,0.0894,0.002,0.0129,0.0029,0.0016,0.0036,0.006,0.0051,0.0007,93.426,4.08,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
463,3B04,C/C RT140,4,3.37,2.45,0.436,0.0279,0.0138,0.0943,0.0514,0.0223,0.0129,0.0887,0.002,0.0128,0.0029,0.0016,0.0039,0.0066,0.006,0.0,93.365,4.11,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
464,3B04,C/C RT140,6,3.32,2.39,0.43,0.0277,0.014,0.094,0.0511,0.0224,0.0132,0.0889,0.001,0.0127,0.0023,0.0016,0.0035,0.0065,0.0043,0.0,93.486,4.05,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
465,3B04,C/C RT140,5,3.32,2.41,0.43,0.027,0.0133,0.093,0.0506,0.0221,0.0126,0.088,0.001,0.0126,0.0022,0.0015,0.0035,0.0058,0.004,0.0,93.478,4.05,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,118.0,2.0,1.694915254
466,3B06,C/C RT140,1,3.31,2.42,0.441,0.0141,0.0144,0.0803,0.0502,0.0361,0.0195,0.083,0.002,0.0096,0.0022,0.0013,0.0031,0.0011,0.0031,0.0931,93.407,4.04,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
467,3B06,C/C RT140,2,3.33,2.46,0.437,0.0149,0.0151,0.0803,0.0514,0.0345,0.0212,0.084,0.002,0.0102,0.0021,0.0013,0.0031,0.0006,0.0023,0.0939,93.342,4.07,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
468,3B06,C/C RT140,3,3.39,2.46,0.444,0.0156,0.0158,0.0812,0.0527,0.0349,0.0221,0.0855,0.002,0.0108,0.0024,0.0014,0.0035,0.0013,0.0039,0.1,93.262,4.12,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
469,3B06,C/C RT140,4,3.45,2.46,0.44,0.0162,0.0166,0.082,0.052,0.035,0.022,0.0849,0.002,0.0106,0.0062,0.0014,0.0034,0.0015,0.0031,0.0974,93.206,4.19,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
470,3B06,C/C RT140,5,3.4,2.44,0.439,0.016,0.0151,0.0817,0.0523,0.0351,0.0216,0.0834,0.002,0.0104,0.0022,0.0014,0.0033,0.0013,0.0043,0.0,93.281,4.14,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
471,3B06,C/C RT140,6,3.41,2.44,0.439,0.0159,0.0153,0.0816,0.0522,0.035,0.0219,0.0846,0.002,0.0106,0.0026,0.0014,0.0033,0.0009,0.0039,0.0958,93.278,4.14,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
472,3B06,C/C RT140,1,3.41,2.4,0.459,0.0155,0.0155,0.0949,0.0652,0.0415,0.0269,0.0866,0.001,0.0114,0.0022,0.0015,0.0033,0.0019,0.0041,0.0,93.245,4.13,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
473,3B06,C/C RT140,2,3.37,2.4,0.463,0.0155,0.0168,0.0962,0.0653,0.0413,0.027,0.0857,0.002,0.0115,0.0025,0.0015,0.0033,0.0023,0.0044,0.1,93.272,4.09,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
474,3B06,C/C RT140,3,3.36,2.4,0.461,0.0154,0.0161,0.0955,0.0649,0.0412,0.0268,0.0862,0.002,0.0115,0.0023,0.0015,0.0033,0.0018,0.0031,0.1054,93.289,4.08,6.79,3.630000114440918,10.42,3.66,2.22,58.192,2.04,174.0,3.0,1.724137931
475,3B07,C/C RT140,1,3.37,2.45,0.433,0.0254,0.0177,0.0892,0.0392,0.0209,0.0107,0.0841,0.002,0.0165,0.003,0.0018,0.0041,0.0032,0.0077,0.0,93.253,4.11,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
476,3B07,C/C RT140,2,3.34,2.43,0.434,0.0232,0.018,0.0888,0.0443,0.0243,0.0144,0.0849,0.002,0.0158,0.002,0.0017,0.0039,0.0027,0.0068,0.0832,93.322,4.07,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
477,3B07,C/C RT140,3,3.32,2.43,0.44,0.0232,0.018,0.0896,0.0442,0.0243,0.0144,0.085,0.001,0.0158,0.0028,0.0017,0.0038,0.0026,0.0059,0.08,93.342,4.05,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
478,3B07,C/C RT140,4,3.3,2.43,0.443,0.0239,0.0172,0.0894,0.0447,0.0245,0.0148,0.0858,0.002,0.0159,0.0028,0.0018,0.0039,0.0027,0.0059,0.0,93.368,4.03,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
479,3B07,C/C RT140,5,3.28,2.46,0.446,0.0224,0.0157,0.0891,0.0447,0.0246,0.0148,0.0863,0.002,0.016,0.0027,0.0018,0.004,0.0032,0.0079,0.0,93.351,4.02,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
480,3B07,C/C RT140,6,3.26,2.41,0.441,0.0221,0.0163,0.0889,0.0444,0.0247,0.0144,0.0846,0.001,0.0155,0.0022,0.0017,0.0038,0.003,0.0063,0.0785,93.448,3.98,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
481,3B07,C/C RT140,7,3.45,2.4,0.456,0.0223,0.022,0.0931,0.0598,0.0384,0.025,0.0842,0.002,0.0132,0.0025,0.0015,0.0038,0.0019,0.0067,0.085,93.167,4.17,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
482,3B07,C/C RT140,8,3.46,2.43,0.454,0.0224,0.0212,0.0963,0.0583,0.037,0.024,0.0852,0.002,0.0136,0.0031,0.0015,0.0038,0.0018,0.0067,0.0807,93.146,4.19,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
483,3B07,C/C RT140,9,3.43,2.44,0.444,0.022,0.0214,0.0948,0.0578,0.0368,0.0235,0.0845,0.002,0.0133,0.0023,0.0015,0.0037,0.0012,0.0061,0.0799,93.19,4.17,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,118.0,3.0,2.542372881
484,3B08,C/C RT140,1,3.37,2.41,0.445,0.0346,0.0176,0.0772,0.0374,0.0192,0.0103,0.0842,0.002,0.0165,0.0047,0.0036,0.0035,0.002,0.0093,0.0,93.354,4.07,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
485,3B08,C/C RT140,2,3.36,2.41,0.444,0.0328,0.0166,0.0827,0.0413,0.0225,0.013,0.086,0.002,0.016,0.0032,0.0033,0.0035,0.0014,0.0093,0.0966,93.317,4.09,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
486,3B08,C/C RT140,3,3.34,2.4,0.443,0.0317,0.017,0.0815,0.0411,0.0223,0.013,0.0862,0.001,0.0158,0.0032,0.0033,0.0035,0.0018,0.0088,0.093,93.36,4.06,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
487,3B08,C/C RT140,4,3.35,2.42,0.442,0.034,0.0177,0.083,0.0414,0.022,0.0128,0.0853,0.002,0.0161,0.003,0.0032,0.0036,0.0006,0.0094,0.0,93.308,4.08,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
488,3B08,C/C RT140,5,3.34,2.42,0.441,0.0334,0.0174,0.0821,0.0414,0.022,0.0127,0.0849,0.002,0.0161,0.0028,0.0032,0.0036,0.001,0.0091,0.1081,93.32,4.08,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
489,3B08,C/C RT140,6,3.39,2.44,0.445,0.0349,0.0176,0.0825,0.0417,0.0223,0.0134,0.0885,0.002,0.0162,0.0031,0.0033,0.0037,0.0015,0.0102,0.0,93.245,4.13,6.23,4.509999752044678,10.74,3.68,1.84,58.192,2.19,240.0,5.0,2.083333333
