Part,%C,%Si,%Mn,%P,%S,%Cu,%Cr,%Ni,%Mo,%Sn,%Mg,%Ti,%Al,%B,%V,%Sb,%Nb,%Ce,%CE,%Reject
1,3.59,2.7,0.354,0.02,0.007,0.2,0.023,0.005,0.008,0.008,0.034,0.022,0.007,0.001,0.003,0.001,0,0,4.414,41.52
1,3.69,2.85,0.346,0.02,0.007,0.168,0.023,0.004,0.008,0.008,0.031,0.022,0.007,0,0.003,0,0,0,4.557,41.52
0,3.66,2.61,0.313,0.022,0.008,0.16,0.022,0.005,0.008,0.008,0.036,0.024,0.01,0.001,0.003,0,0,0,4.459,2.14
0,3.68,2.69,0.318,0.02,0.007,0.158,0.022,0.004,0.009,0.008,0.036,0.023,0.009,0.001,0.003,0,0,0,4.5,2.14
0,3.56,2.63,0.312,0.02,0.007,0.158,0.021,0.005,0.008,0.007,0.033,0.022,0.01,0,0.003,0,0,0,4.359,2.14
0,3.66,2.63,0.316,0.021,0.007,0.16,0.022,0.005,0.008,0.007,0.034,0.022,0.008,0.001,0.003,0,0,0,4.465,2.14
0,3.66,2.63,0.315,0.021,0.007,0.16,0.022,0.005,0.008,0.007,0.034,0.022,0.009,0.001,0.003,0,0,0,4.463,2.14
0,3.61,2.65,0.314,0.02,0.007,0.158,0.022,0.005,0.008,0.007,0.032,0.022,0.012,0.001,0.003,0,0,0,4.42,2.14
1,3.59,2.5,0.298,0.02,0.007,0.173,0.02,0.005,0.007,0.006,0.041,0.021,0.007,0,0.002,0,0,0,4.354,3.03
1,3.6,2.49,0.299,0.019,0.006,0.172,0.02,0.004,0.007,0.006,0.039,0.021,0.007,0,0.002,0,0,0,4.36,3.03
1,3.58,2.47,0.298,0.02,0.007,0.173,0.02,0.005,0.007,0.006,0.038,0.021,0.006,0,0.002,0,0,0,4.329,3.03
1,3.61,2.51,0.296,0.02,0.007,0.171,0.02,0.004,0.007,0.006,0.039,0.021,0.006,0,0.002,0,0,0,4.378,3.03
1,3.61,2.51,0.3,0.019,0.006,0.17,0.02,0.005,0.007,0.006,0.035,0.021,0.007,0,0.002,0.001,0,0,4.374,3.03
1,3.56,2.53,0.3,0.02,0.007,0.162,0.02,0.005,0.007,0.006,0.036,0.021,0.006,0,0.002,0.001,0,0,4.334,3.03
0,3.68,2.68,0.32,0.024,0.009,0.164,0.024,0.005,0.011,0.008,0.037,0.023,0.007,0.001,0.003,0.001,0,0,4.499,2.14
0,3.64,2.64,0.318,0.024,0.008,0.164,0.024,0.005,0.01,0.008,0.034,0.022,0.006,0.001,0.003,0.001,0,0,4.441,2.14
0,3.67,2.65,0.318,0.023,0.008,0.164,0.024,0.004,0.01,0.008,0.035,0.022,0.007,0.001,0.003,0.001,0,0,4.476,2.14
0,3.67,2.67,0.32,0.023,0.007,0.165,0.024,0.005,0.011,0.008,0.035,0.022,0.007,0.001,0.003,0.001,0,0,4.487,2.14
0,3.63,2.65,0.319,0.023,0.008,0.163,0.024,0.004,0.011,0.008,0.035,0.023,0.007,0.001,0.003,0.001,0,0,4.442,2.14
1,3.65,2.61,0.319,0.023,0.008,0.164,0.024,0.005,0.011,0.008,0.035,0.022,0.006,0.001,0.003,0.001,0,0,4.449,3.03
1,3.65,2.61,0.319,0.023,0.008,0.164,0.024,0.005,0.011,0.008,0.035,0.022,0.006,0.001,0.003,0.001,0,0,4.449,3.03
1,3.62,2.6,0.287,0.019,0.006,0.17,0.02,0.004,0.007,0.007,0.038,0.022,0.007,0,0.003,0.001,0,0,4.417,3.03
1,3.67,2.6,0.289,0.02,0.007,0.172,0.02,0.004,0.007,0.007,0.042,0.023,0.007,0,0.003,0.002,0,0,4.461,3.03
1,3.6,2.56,0.289,0.019,0.007,0.172,0.02,0.004,0.007,0.007,0.039,0.022,0.007,0,0.003,0.001,0,0,4.38,3.03
1,3.67,2.59,0.292,0.021,0.007,0.173,0.02,0.004,0.007,0.007,0.042,0.023,0.007,0,0.003,0.002,0,0,4.458,3.03
1,3.64,2.56,0.291,0.02,0.008,0.175,0.02,0.004,0.007,0.007,0.041,0.023,0.007,0,0.003,0.001,0,0,4.423,3.03
1,3.68,2.67,0.299,0.019,0.007,0.178,0.02,0.004,0.007,0.007,0.036,0.023,0.007,0,0.003,0.001,0,0,4.497,3.03
0,3.66,2.79,0.279,0.019,0.007,0.157,0.021,0.003,0.006,0.006,0.034,0.023,0.008,0.001,0.003,0,0,0,4.516,2.14
0,3.7,2.68,0.284,0.021,0.007,0.167,0.022,0.004,0.007,0.007,0.038,0.024,0.007,0.001,0.003,0.001,0,0,4.516,2.14
0,3.71,2.73,0.28,0.021,0.007,0.163,0.021,0.004,0.007,0.007,0.037,0.023,0.007,0.001,0.003,0.001,0,0,4.542,2.14
1,3.59,2.65,0.278,0.02,0.007,0.166,0.021,0.004,0.006,0.007,0.037,0.023,0.007,0.001,0.003,0,0,0,4.401,3.03
1,3.55,2.63,0.28,0.02,0.007,0.168,0.021,0.004,0.007,0.007,0.03,0.023,0.005,0.001,0.003,0.001,0,0,4.356,3.03
1,3.63,2.69,0.28,0.021,0.007,0.165,0.021,0.004,0.007,0.007,0.036,0.023,0.007,0.001,0.003,0.001,0,0,4.458,3.03
0,3.58,2.54,0.272,0.018,0.006,0.165,0.02,0.004,0.006,0.006,0.034,0.022,0.008,0,0.002,0.001,0,0,4.358,0.24
0,3.58,2.57,0.273,0.019,0.007,0.165,0.02,0.004,0.006,0.006,0.035,0.022,0.008,0,0.003,0.001,0,0,4.363,0.24
0,3.59,2.6,0.272,0.019,0.007,0.162,0.02,0.004,0.006,0.006,0.035,0.022,0.008,0,0.003,0.001,0,0,4.384,0.24
0,3.59,2.61,0.269,0.018,0.007,0.16,0.02,0.004,0.006,0.006,0.033,0.022,0.009,0,0.002,0,0,0,4.388,0.24
0,3.6,2.59,0.272,0.019,0.007,0.161,0.02,0.004,0.006,0.006,0.034,0.022,0.007,0,0.003,0,0,0,4.391,0.24
0,3.66,2.7,0.276,0.019,0.007,0.151,0.021,0.004,0.007,0.007,0.035,0.022,0.008,0,0.003,0,0,0,4.48,0.24
1,3.6,2.61,0.274,0.02,0.008,0.175,0.021,0.004,0.007,0.007,0.034,0.021,0.007,0,0.003,0,0,0,4.401,10.54
1,3.61,2.63,0.275,0.02,0.007,0.175,0.021,0.004,0.007,0.007,0.033,0.021,0.007,0,0.003,0,0,0,4.414,10.54
0,3.63,2.64,0.273,0.021,0.008,0.175,0.021,0.004,0.007,0.007,0.034,0.021,0.008,0,0.003,0,0,0,4.442,0.24
1,3.62,2.67,0.275,0.02,0.008,0.175,0.021,0.004,0.007,0.007,0.032,0.022,0.007,0,0.003,0,0,0,4.437,10.54
1,3.61,2.69,0.275,0.02,0.007,0.173,0.021,0.004,0.007,0.007,0.031,0.022,0.008,0,0.003,0,0,0,4.432,10.54
1,3.62,2.71,0.282,0.02,0.007,0.164,0.022,0.004,0.007,0.007,0.031,0.021,0.007,0.001,0.003,0,0,0,4.452,10.54
0,3.72,2.84,0.315,0.022,0.007,0.161,0.023,0.004,0.008,0.008,0.039,0.021,0.007,0.001,0.003,0,0,0,4.585,0.24
0,3.61,2.73,0.314,0.022,0.008,0.161,0.023,0.004,0.008,0.008,0.037,0.021,0.008,0.001,0.003,0,0,0,4.446,0.24
0,3.65,2.72,0.317,0.024,0.008,0.166,0.023,0.004,0.008,0.008,0.038,0.021,0.007,0.001,0.003,0,0,0,4.483,0.24
0,3.61,2.73,0.314,0.022,0.008,0.161,0.023,0.004,0.008,0.008,0.037,0.021,0.008,0.001,0.003,0,0,0,4.446,0.24
0,3.65,2.72,0.317,0.024,0.008,0.166,0.023,0.004,0.008,0.008,0.038,0.021,0.007,0.001,0.003,0,0,0,4.483,0.24
0,3.64,2.64,0.316,0.022,0.007,0.168,0.023,0.005,0.008,0.008,0.035,0.021,0.007,0.001,0.003,0,0,0,4.441,0.24
0,3.68,2.77,0.312,0.022,0.008,0.162,0.023,0.004,0.008,0.008,0.037,0.021,0.007,0.001,0.003,0,0,0,4.525,0.24
0,3.57,2.7,0.315,0.022,0.007,0.167,0.023,0.004,0.008,0.008,0.033,0.021,0.006,0.001,0.003,0,0,0,4.388,0.24
1,3.6,2.63,0.31,0.021,0.007,0.175,0.023,0.005,0.008,0.008,0.035,0.021,0.007,0.001,0.003,0,0,0,4.405,10.54
1,3.61,2.66,0.31,0.022,0.007,0.174,0.023,0.005,0.008,0.008,0.035,0.021,0.007,0.001,0.003,0,0,0,4.425,10.54
1,3.63,2.81,0.311,0.02,0.007,0.163,0.022,0.003,0.008,0.007,0.033,0.021,0.008,0,0.003,0,0,0,4.482,10.54
1,3.58,2.81,0.308,0.019,0.007,0.171,0.022,0.004,0.008,0.007,0.031,0.021,0.007,0.001,0.003,0,0,0,4.431,10.54
1,3.52,2.71,0.31,0.02,0.007,0.174,0.023,0.005,0.008,0.008,0.034,0.021,0.007,0.001,0.003,0.001,0,0,4.308,10.54
1,3.58,2.74,0.306,0.021,0.007,0.17,0.023,0.005,0.007,0.008,0.034,0.021,0.007,0.001,0.003,0,0,0,4.413,10.54
1,3.52,2.63,0.315,0.022,0.008,0.168,0.025,0.005,0.008,0.009,0.037,0.022,0.007,0.001,0.003,0,0,0,4.326,5.08
1,3.56,2.65,0.317,0.022,0.007,0.168,0.025,0.005,0.008,0.009,0.035,0.022,0.008,0.001,0.003,0,0,0,4.368,5.08
1,3.58,2.65,0.317,0.022,0.007,0.167,0.025,0.005,0.008,0.009,0.033,0.022,0.007,0.001,0.003,0,0,0,4.392,5.08
1,3.56,2.66,0.318,0.022,0.008,0.168,0.025,0.005,0.008,0.009,0.033,0.022,0.007,0.001,0.003,0,0,0,4.371,5.08
1,3.54,2.62,0.318,0.022,0.008,0.167,0.025,0.005,0.008,0.009,0.033,0.022,0.007,0.001,0.003,0,0,0,4.343,5.08
1,3.54,2.66,0.32,0.022,0.008,0.166,0.025,0.005,0.008,0.009,0.037,0.022,0.008,0.001,0.003,0,0,0,4.347,5.08
0,3.51,2.58,0.307,0.022,0.008,0.166,0.022,0.005,0.006,0.008,0.033,0.021,0.006,0.001,0.003,0.001,0,0,4.295,0.12
0,3.55,2.59,0.307,0.021,0.007,0.164,0.022,0.005,0.007,0.008,0.034,0.021,0.007,0.001,0.003,0.001,0,0,4.337,0.12
0,3.52,2.63,0.31,0.02,0.007,0.163,0.022,0.005,0.007,0.008,0.034,0.022,0.007,0.001,0.003,0.001,0,0,4.321,0.12
0,3.53,2.59,0.307,0.021,0.007,0.163,0.022,0.005,0.007,0.008,0.033,0.021,0.007,0.001,0.003,0,0,0,4.313,0.12
0,3.54,2.58,0.307,0.021,0.007,0.162,0.022,0.005,0.006,0.008,0.034,0.021,0.006,0.001,0.003,0.001,0,0,4.327,0.12
0,3.5,2.54,0.305,0.021,0.007,0.156,0.022,0.005,0.007,0.007,0.032,0.021,0.006,0.001,0.003,0.001,0,0,4.277,0.12
0,3.52,2.48,0.303,0.02,0.009,0.173,0.023,0.006,0.006,0.007,0.036,0.019,0.006,0,0.003,0,0,0,4.278,0.12
0,3.53,2.46,0.303,0.021,0.009,0.173,0.023,0.006,0.007,0.007,0.037,0.019,0.006,0,0.003,0,0,0,4.284,0.12
0,3.55,2.45,0.303,0.021,0.009,0.173,0.023,0.006,0.006,0.007,0.034,0.019,0.006,0,0.003,0,0,0,4.292,0.12
0,3.56,2.49,0.306,0.02,0.008,0.173,0.023,0.006,0.007,0.007,0.032,0.019,0.007,0,0.003,0,0,0,4.319,0.12
0,3.56,2.53,0.305,0.02,0.009,0.169,0.023,0.006,0.007,0.007,0.036,0.019,0.008,0,0.003,0,0,0,4.33,0.12
0,3.56,2.65,0.305,0.021,0.009,0.153,0.023,0.005,0.007,0.007,0.038,0.02,0.008,0.001,0.003,0,0,0,4.369,0.12
1,3.5,2.64,0.3199,0.0169,0.0048,0.1649,0.0376,0.0117,0.0045,0.007,0.039,0.0203,0.0077,0.0017,0.0029,0.0017,0.008,0.0148,4.28,5.08
1,3.68,2.55,0.3156,0.015,0.0039,0.1633,0.0373,0.0122,0.0048,0.0072,0.037,0.0199,0.0086,0.0018,0.0027,0.0019,0.0067,0.0126,4.45,5.08
1,3.56,2.58,0.3186,0.0175,0.0055,0.1667,0.0376,0.0118,0.0048,0.0069,0.038,0.0202,0.0076,0.0017,0.0029,0.0018,0.0077,0.015,4.34,5.08
1,3.5,2.59,0.3132,0.0204,0.0079,0.1699,0.0369,0.0117,0.0047,0.0067,0.039,0.0201,0.008,0.0017,0.0027,0.0015,0.0077,0.0149,4.29,5.08
1,3.5,2.54,0.3164,0.0177,0.0089,0.1682,0.0368,0.012,0.0048,0.0067,0.04,0.0197,0.0081,0.0017,0.0027,0.0019,0.0076,0.0157,4.18,5.08
1,3.5,2.57,0.318,0.0174,0.0056,0.1571,0.0359,0.012,0.005,0.0072,0.035,0.0203,0.0074,0.0017,0.0027,0.0025,0.0076,0.0134,4.22,5.08
0,3.54,2.58,0.286,0.0166,0.0046,0.1652,0.0271,0.0087,0.0027,0.0066,0.036,0.0232,0.0067,0.0015,0.0027,0.0012,0.0076,0.0091,4.33,2.45
0,3.55,2.6,0.2877,0.0163,0.0042,0.1641,0.0273,0.0085,0.0024,0.0065,0.032,0.0235,0.0069,0.0015,0.0028,0.0008,0.0079,0.0104,4.34,2.45
0,3.54,2.59,0.2857,0.0173,0.0042,0.1645,0.0271,0.0086,0.0025,0.0066,0.035,0.0234,0.007,0.0015,0.0028,0.0007,0.0084,0.0097,4.33,2.45
0,3.5,2.59,0.2887,0.0157,0.0052,0.1641,0.0273,0.0084,0.0027,0.0066,0.035,0.0236,0.0069,0.0015,0.0028,0.0006,0.008,0.0102,4.29,2.45
0,3.51,2.57,0.2849,0.0163,0.004,0.1643,0.027,0.0085,0.0025,0.0066,0.034,0.0234,0.0066,0.0015,0.0027,0.0003,0.0069,0.0089,4.3,2.45
0,3.55,2.61,0.2867,0.0162,0.0042,0.1655,0.0274,0.0086,0.0028,0.0066,0.034,0.0243,0.0068,0.0015,0.003,0.0011,0.0088,0.0103,4.34,2.45
1,3.5,2.54,0.2669,0.0168,0.0042,0.1651,0.0264,0.0085,0.0024,0.0056,0.035,0.0253,0.0069,0.0015,0.003,0.0006,0.0075,0.0095,4.27,5.76
1,3.51,2.55,0.2685,0.0169,0.0058,0.1835,0.0266,0.0086,0.0025,0.0057,0.038,0.0254,0.0073,0.0015,0.0031,0.0007,0.0075,0.0105,4.28,5.76
1,3.55,2.54,0.2666,0.0172,0.0057,0.1646,0.0263,0.0083,0.0024,0.0058,0.037,0.0253,0.0071,0.0015,0.003,0.0002,0.0072,0.0106,4.33,5.76
1,3.58,2.64,0.273,0.0178,0.0058,0.1645,0.027,0.0084,0.0029,0.006,0.041,0.0262,0.008,0.0016,0.0035,0.0018,0.0098,0.0129,4.38,5.76
1,3.55,2.68,0.2725,0.0175,0.0055,0.1598,0.027,0.0084,0.0027,0.0058,0.038,0.0263,0.0079,0.0016,0.0034,0.0009,0.01,0.0133,4.37,5.76
1,3.56,2.68,0.2732,0.0183,0.0062,0.1533,0.0272,0.0086,0.003,0.006,0.038,0.0258,0.0082,0.0016,0.0034,0.0016,0.0087,0.0144,4.38,5.76
0,3.51,2.63,0.3081,0.0147,0.0031,0.17,0.0287,0.0089,0.0029,0.0063,0.036,0.0223,0.007,0.0014,0.0032,0.0006,0.01,0.0133,4.31,2.45
0,3.53,2.62,0.3026,0.0159,0.0045,0.1713,0.0279,0.009,0.0028,0.006,0.034,0.0212,0.0071,0.0013,0.0029,0.0005,0.0092,0.0111,4.33,2.45
0,3.52,2.62,0.301,0.0161,0.0048,0.1707,0.0279,0.0091,0.0027,0.0061,0.033,0.0214,0.0068,0.0014,0.0028,0.0003,0.0086,0.0106,4.29,2.45
1,3.56,2.57,0.3054,0.015,0.0045,0.1746,0.0282,0.0094,0.0031,0.0062,0.034,0.0215,0.0068,0.0014,0.0029,0.0013,0.0099,0.0114,4.35,5.76
1,3.58,2.6,0.3032,0.0165,0.0051,0.1696,0.0282,0.0092,0.003,0.0061,0.034,0.0216,0.0072,0.0014,0.0029,0.0012,0.0086,0.0109,4.37,5.76
1,3.54,2.63,0.304,0.0173,0.0045,0.158,0.0288,0.0094,0.0032,0.0066,0.035,0.0222,0.0069,0.0015,0.003,0.0008,0.0111,0.0114,4.34,5.76
0,3.54,2.66,0.3143,0.0183,0.0051,0.1556,0.0312,0.0096,0.0036,0.008,0.041,0.0209,0.0072,0.0018,0.0027,0.0011,0.0081,0.0133,4.25,2.45
0,3.51,2.71,0.3137,0.0179,0.0049,0.1517,0.0309,0.0091,0.0034,0.0076,0.041,0.0212,0.0073,0.0018,0.0027,0.0003,0.0086,0.0134,4.28,2.45
0,3.63,2.69,0.3158,0.0193,0.0055,0.1539,0.0311,0.0096,0.0036,0.0081,0.041,0.0212,0.0075,0.0018,0.0028,0.0011,0.0094,0.0126,4.45,2.45
0,3.62,2.67,0.3177,0.0198,0.0053,0.1575,0.0313,0.0099,0.0038,0.0084,0.04,0.0213,0.0077,0.0018,0.0029,0.0014,0.0098,0.0133,4.43,2.45
0,3.61,2.69,0.3163,0.0197,0.0053,0.1548,0.0311,0.0096,0.0035,0.008,0.039,0.0214,0.0075,0.0019,0.0029,0.0013,0.0096,0.0127,4.43,2.45
0,3.7,2.65,0.3197,0.0199,0.0046,0.1578,0.031,0.0097,0.0041,0.008,0.039,0.0215,0.0076,0.0019,0.0029,0.0019,0.0095,0.0127,4.5,2.45
1,3.68,2.56,0.3224,0.0187,0.0054,0.1665,0.0287,0.009,0.0055,0.0069,0.048,0.0216,0.0064,0.0019,0.0028,0.0008,0.0091,0.0127,4.46,5.76
1,3.5,2.57,0.3236,0.018,0.0056,0.1711,0.0286,0.0088,0.0052,0.0058,0.036,0.0212,0.0072,0.0018,0.0027,0,0.0083,0.014,4.26,5.76
1,3.53,2.54,0.3255,0.0193,0.0048,0.1734,0.029,0.0095,0.0057,0.0061,0.035,0.0211,0.0075,0.0019,0.0028,0.0014,0.0088,0.0127,4.3,5.76
1,3.61,2.64,0.3322,0.0162,0.004,0.166,0.0293,0.0084,0.0052,0.006,0.038,0.022,0.008,0.0018,0.0031,0,0.0081,0.0155,4.41,5.76
1,3.65,2.57,0.3288,0.018,0.0048,0.1734,0.0292,0.0092,0.0056,0.0064,0.039,0.0215,0.0076,0.0019,0.0029,0.0012,0.0094,0.0128,4.43,5.76
1,3.5,2.52,0.3265,0.0189,0.0057,0.1747,0.029,0.0095,0.0056,0.0063,0.038,0.0214,0.0073,0.0018,0.0027,0.0012,0.0093,0.0111,4.22,5.76
0,3.59,2.52,0.301,0.018,0.008,0.178,0.026,0.009,0.007,0.006,0.033,0.021,0.006,0,0.002,0,0,0,4.358,2.45
0,3.58,2.52,0.305,0.018,0.008,0.179,0.026,0.009,0.007,0.006,0.036,0.021,0.007,0,0.002,0,0,0,4.343,2.45
0,3.65,2.57,0.303,0.018,0.008,0.175,0.025,0.009,0.007,0.006,0.036,0.021,0.007,0,0.002,0,0,0,4.43,2.45
0,3.64,2.57,0.301,0.017,0.008,0.173,0.025,0.009,0.008,0.006,0.034,0.021,0.007,0,0.002,0,0,0,4.42,2.45
0,3.65,2.56,0.3,0.018,0.008,0.172,0.025,0.009,0.007,0.006,0.034,0.021,0.007,0,0.002,0,0,0,4.429,2.45
0,3.6,2.59,0.298,0.017,0.007,0.163,0.025,0.008,0.007,0.006,0.033,0.021,0.007,0,0.002,0,0,0,4.384,2.45
1,3.6,2.58,0.295,0.019,0.008,0.167,0.028,0.009,0.007,0.006,0.036,0.021,0.007,0,0.002,0,0,0,4.385,5.76
1,3.65,2.61,0.294,0.018,0.008,0.164,0.028,0.009,0.007,0.006,0.032,0.021,0.006,0,0.003,0,0,0,4.444,5.76
1,3.6,2.56,0.294,0.019,0.007,0.167,0.028,0.009,0.007,0.006,0.032,0.021,0.006,0,0.002,0,0,0,4.381,5.76
1,3.65,2.58,0.292,0.019,0.008,0.164,0.028,0.009,0.007,0.006,0.037,0.021,0.006,0,0.002,0,0,0,4.441,5.76
1,3.53,2.54,0.296,0.02,0.008,0.167,0.028,0.01,0.007,0.006,0.035,0.021,0.006,0,0.002,0,0,0,4.306,5.76
1,3.52,2.57,0.297,0.019,0.008,0.156,0.028,0.01,0.007,0.006,0.034,0.02,0.006,0,0.002,0,0,0,4.308,5.76
0,3.66,2.64,0.31,0.015,0.006,0.172,0.026,0.008,0.01,0.007,0.035,0.021,0.007,0.001,0.003,0,0,0,4.461,2.66
0,3.64,2.76,0.31,0.013,0.005,0.163,0.027,0.007,0.011,0.006,0.035,0.023,0.007,0.001,0.003,0,0,0,4.474,2.66
0,3.66,2.62,0.309,0.015,0.006,0.171,0.026,0.008,0.01,0.007,0.035,0.021,0.006,0.001,0.003,0,0,0,4.455,2.66
0,3.51,2.56,0.311,0.014,0.005,0.165,0.026,0.007,0.009,0.006,0.031,0.022,0.007,0,0.002,0,0,0,4.185,2.66
0,3.6,2.67,0.309,0.014,0.005,0.161,0.026,0.007,0.009,0.006,0.031,0.022,0.007,0,0.003,0,0,0,4.418,2.66
0,3.5,2.56,0.308,0.016,0.006,0.166,0.027,0.009,0.009,0.007,0.033,0.021,0.006,0.001,0.002,0,0,0,4.275,2.66
1,3.51,2.5,0.305,0.017,0.006,0.174,0.026,0.009,0.008,0.007,0.03,0.021,0.006,0.001,0.002,0,0,0,4.166,2.05
1,3.52,2.59,0.306,0.017,0.006,0.171,0.026,0.008,0.008,0.007,0.036,0.022,0.007,0.001,0.003,0,0,0,4.26,2.05
1,3.54,2.66,0.306,0.017,0.006,0.168,0.026,0.008,0.008,0.007,0.035,0.022,0.007,0.001,0.003,0,0,0,4.351,2.05
1,3.51,2.6,0.321,0.014,0.006,0.17,0.027,0.008,0.009,0.007,0.037,0.023,0.007,0.001,0.003,0,0,0,4.098,2.05
1,3.5,2.52,0.307,0.017,0.007,0.171,0.026,0.009,0.008,0.007,0.037,0.021,0.006,0.001,0.002,0,0,0,4.229,2.05
1,3.59,2.62,0.307,0.016,0.006,0.156,0.026,0.008,0.008,0.007,0.037,0.022,0.007,0.001,0.003,0,0,0,4.386,2.05
0,3.51,2.67,0.318,0.017,0.006,0.201,0.024,0.008,0.007,0.007,0.031,0.021,0.007,0,0.002,0,0,0,4.32,2.66
0,3.52,2.63,0.321,0.017,0.006,0.203,0.025,0.008,0.007,0.006,0.033,0.021,0.007,0,0.002,0,0,0,4.196,2.66
0,3.6,2.71,0.328,0.019,0.006,0.211,0.025,0.009,0.008,0.007,0.036,0.021,0.008,0,0.003,0.001,0,0,4.419,2.66
0,3.6,2.71,0.323,0.016,0.006,0.2,0.024,0.008,0.007,0.007,0.032,0.021,0.008,0,0.003,0,0,0,4.425,2.66
0,3.6,2.74,0.326,0.016,0.006,0.204,0.025,0.008,0.008,0.007,0.035,0.022,0.008,0,0.003,0,0,0,4.435,2.66
0,3.57,2.69,0.332,0.017,0.007,0.209,0.025,0.009,0.008,0.007,0.035,0.021,0.008,0,0.003,0.001,0,0,4.391,2.66
0,3.62,2.77,0.332,0.018,0.007,0.204,0.025,0.008,0.008,0.007,0.034,0.021,0.009,0,0.003,0.001,0,0,4.465,2.66
0,3.63,2.67,0.359,0.02,0.008,0.175,0.027,0.01,0.008,0.007,0.035,0.02,0.006,0.001,0.003,0,0,0,4.446,2.66
0,3.52,2.67,0.348,0.018,0.007,0.169,0.027,0.009,0.008,0.007,0.036,0.021,0.006,0.001,0.003,0,0,0,4.328,2.66
0,3.52,2.66,0.352,0.018,0.006,0.173,0.028,0.009,0.008,0.008,0.036,0.021,0.006,0.001,0.003,0,0,0,4.261,2.66
0,3.58,2.63,0.359,0.02,0.007,0.175,0.027,0.009,0.008,0.007,0.031,0.02,0.006,0.001,0.003,0.001,0,0,4.381,2.66
0,3.52,2.7,0.366,0.018,0.007,0.171,0.028,0.009,0.008,0.008,0.037,0.021,0.007,0.001,0.003,0,0,0,4.267,2.66
0,3.65,2.57,0.356,0.022,0.007,0.176,0.027,0.01,0.007,0.007,0.03,0.02,0.006,0.001,0.003,0,0,0,4.427,2.66
1,3.52,2.7,0.366,0.018,0.007,0.171,0.028,0.009,0.008,0.008,0.037,0.021,0.007,0.001,0.003,0,0,0,4.267,2.05
0,3.54,2.63,0.278,0.021,0.008,0.185,0.026,0.009,0.006,0.007,0.033,0.022,0.006,0.001,0.002,0,0,0,4.348,2.66
0,3.67,2.66,0.281,0.021,0.007,0.186,0.026,0.009,0.006,0.007,0.035,0.022,0.007,0.001,0.002,0,0,0,4.485,2.66
0,3.64,2.6,0.281,0.021,0.007,0.189,0.026,0.009,0.006,0.007,0.036,0.022,0.006,0.001,0.002,0,0,0,4.432,2.66
0,3.58,2.56,0.28,0.022,0.007,0.191,0.026,0.009,0.006,0.007,0.034,0.022,0.006,0.001,0.002,0,0,0,4.36,2.66
0,3.65,2.6,0.283,0.021,0.008,0.194,0.026,0.009,0.006,0.007,0.035,0.022,0.006,0.001,0.002,0,0,0,4.447,2.66
0,3.64,2.6,0.283,0.02,0.008,0.197,0.026,0.009,0.006,0.007,0.035,0.022,0.007,0.001,0.002,0,0,0,4.432,2.66
1,3.58,2.54,0.27,0.023,0.008,0.191,0.025,0.009,0.005,0.007,0.036,0.023,0.006,0.001,0.002,0,0,0,4.353,5.44
1,3.52,2.61,0.271,0.021,0.007,0.187,0.025,0.008,0.006,0.007,0.033,0.024,0.006,0.001,0.003,0,0,0,4.32,5.44
1,3.64,2.65,0.268,0.021,0.007,0.186,0.025,0.008,0.006,0.006,0.036,0.024,0.006,0.001,0.003,0,0,0,4.453,5.44
1,3.62,2.6,0.27,0.023,0.008,0.189,0.025,0.009,0.005,0.007,0.037,0.023,0.006,0.001,0.002,0.001,0,0,4.419,5.44
1,3.51,2.57,0.269,0.022,0.008,0.186,0.025,0.009,0.005,0.006,0.035,0.023,0.006,0.001,0.002,0,0,0,4.298,5.44
1,3.54,2.64,0.271,0.022,0.008,0.174,0.025,0.009,0.005,0.007,0.036,0.023,0.006,0.001,0.002,0,0,0,4.35,5.44
0,3.54,2.51,0.299,0.021,0.007,0.2,0.028,0.01,0.006,0.007,0.036,0.02,0.006,0.001,0.003,0,0,0,4.13,0.00
0,3.54,2.59,0.295,0.021,0.007,0.192,0.027,0.009,0.006,0.006,0.033,0.02,0.006,0.001,0.002,0,0,0,4.33,0.00
0,3.62,2.56,0.3,0.023,0.008,0.198,0.028,0.01,0.006,0.007,0.036,0.02,0.006,0.001,0.003,0,0,0,4.396,0.00
0,3.7,2.57,0.3,0.021,0.008,0.197,0.028,0.01,0.006,0.007,0.034,0.02,0.006,0.001,0.003,0,0,0,4.483,0.00
0,3.63,2.51,0.298,0.022,0.008,0.198,0.027,0.01,0.006,0.007,0.035,0.02,0.006,0.001,0.002,0,0,0,4.399,0.00
0,3.6,2.52,0.292,0.021,0.01,0.192,0.027,0.009,0.006,0.006,0.03,0.02,0.006,0.001,0.002,0,0,0,4.371,0.00
1,3.65,2.64,0.299,0.021,0.007,0.183,0.028,0.009,0.006,0.008,0.035,0.022,0.006,0.001,0.002,0,0,0,4.454,5.44
1,3.5,2.68,0.307,0.021,0.007,0.18,0.028,0.009,0.006,0.007,0.037,0.023,0.006,0.001,0.003,0,0,0,4.315,5.44
1,3.75,2.75,0.3,0.021,0.007,0.177,0.027,0.009,0.006,0.008,0.037,0.023,0.006,0.001,0.003,0,0,0,4.59,5.44
1,3.72,2.64,0.299,0.022,0.008,0.182,0.028,0.009,0.006,0.008,0.036,0.022,0.006,0.001,0.003,0.001,0,0,4.525,5.44
1,3.66,2.75,0.297,0.019,0.007,0.17,0.027,0.008,0.006,0.007,0.034,0.023,0.007,0.001,0.003,0,0,0,4.503,5.44
